Date,^GDAXI,^GSPC,^N225
2024-09-16,18633.109375,5633.08984375,
2024-09-17,18726.080078125,5634.580078125,36203.21875
2024-09-18,18711.490234375,5618.259765625,36380.171875
2024-09-19,19002.380859375,5713.64013671875,37155.328125
2024-09-20,18720.009765625,5702.5498046875,37723.91015625
2024-09-23,18846.7890625,5718.56982421875,
2024-09-24,18996.630859375,5732.93017578125,37940.58984375
2024-09-25,18918.5,5722.259765625,37870.26171875
2024-09-26,19238.359375,5745.3701171875,38925.62890625
2024-09-27,19473.630859375,5738.169921875,39829.55859375
2024-09-30,19324.9296875,5762.47998046875,37919.55078125
2024-10-01,19213.140625,5708.75,38651.96875
2024-10-02,19164.75,5709.5400390625,37808.76171875
2024-10-03,19015.41015625,5699.93994140625,38552.05859375
2024-10-04,19120.9296875,5751.06982421875,38635.62109375
2024-10-07,19104.099609375,5695.93994140625,39332.73828125
2024-10-08,19066.470703125,5751.1298828125,38937.5390625
2024-10-09,19254.9296875,5792.0400390625,39277.9609375
2024-10-10,19210.900390625,5780.0498046875,39380.890625
2024-10-11,19373.830078125,5815.02978515625,39605.80078125
2024-10-14,19508.2890625,5859.85009765625,
2024-10-15,19486.189453125,5815.259765625,39910.55078125
2024-10-16,19432.810546875,5842.47021484375,39180.30078125
2024-10-17,19583.390625,5841.47021484375,38911.19140625
2024-10-18,19657.369140625,5864.669921875,38981.75
2024-10-21,19461.189453125,5853.97998046875,38954.6015625
2024-10-22,19421.91015625,5851.2001953125,38411.9609375
2024-10-23,19377.619140625,5797.419921875,38104.859375
2024-10-24,19443.0,5809.85986328125,38143.2890625
2024-10-25,19463.58984375,5808.1201171875,37913.921875
2024-10-28,19531.619140625,5823.52001953125,38605.53125
2024-10-29,19478.0703125,5832.919921875,38903.6796875
2024-10-30,19257.33984375,5813.669921875,39277.390625
2024-10-31,19077.5390625,5705.4501953125,39081.25
2024-11-01,19254.970703125,5728.7998046875,38053.671875
2024-11-04,19147.849609375,5712.68994140625,
2024-11-05,19256.26953125,5782.759765625,38474.8984375
2024-11-06,19039.310546875,5929.0400390625,39480.671875
2024-11-07,19362.51953125,5973.10009765625,39381.41015625
2024-11-08,19215.48046875,5995.5400390625,39500.37109375
2024-11-11,19448.599609375,6001.35009765625,39533.3203125
2024-11-12,19033.640625,5983.990234375,39376.08984375
2024-11-13,19003.109375,5985.3798828125,38721.66015625
2024-11-14,19263.69921875,5949.169921875,38535.69921875
2024-11-15,19210.810546875,5870.6201171875,38642.91015625
2024-11-18,19189.189453125,5893.6201171875,38220.8515625
2024-11-19,19060.310546875,5916.97998046875,38414.4296875
2024-11-20,19004.779296875,5917.10986328125,38352.33984375
2024-11-21,19146.169921875,5948.7099609375,38026.171875
2024-11-22,19322.58984375,5969.33984375,38283.8515625
2024-11-25,19405.19921875,5987.3701171875,38780.140625
2024-11-26,19295.98046875,6021.6298828125,38442.0
2024-11-27,19261.75,5998.740234375,38134.96875
2024-11-28,19425.73046875,,38349.05859375
2024-11-29,19626.44921875,6032.3798828125,38208.03125
2024-12-02,19933.619140625,6047.14990234375,38513.01953125
2024-12-03,20016.75,6049.8798828125,39248.859375
2024-12-04,20232.140625,6086.490234375,39276.390625
2024-12-05,20358.80078125,6075.10986328125,39395.6015625
2024-12-06,20384.609375,6090.27001953125,39091.171875
2024-12-09,20345.9609375,6052.85009765625,39160.5
2024-12-10,20329.16015625,6034.91015625,39367.578125
2024-12-11,20399.16015625,6084.18994140625,39372.23046875
2024-12-12,20426.26953125,6051.25,39849.140625
2024-12-13,20405.919921875,6051.08984375,39470.44140625
2024-12-16,20313.810546875,6074.080078125,39457.48828125
2024-12-17,20246.369140625,6050.60986328125,39364.6796875
2024-12-18,20242.5703125,5872.16015625,39081.7109375
2024-12-19,19969.859375,5867.080078125,38813.578125
2024-12-20,19884.75,5930.85009765625,38701.8984375
